Bid ranges (gross),Advertisers,Bids,Average bid CPM (gross) (THB),Estimated earnings from bids (THB),Impressions won,Winning bid CPM (gross) (THB),Close CPM (THB),Win %
THB 201.02 - THB 204.21,Shutterstock,4,202.55,0.26,4,202.55,63.82,100.00%
THB 201.02 - THB 204.21,Singapore Airlines Group,106,202.34,7.33,104,202.34,70.44,98.11%
THB 201.02 - THB 204.21,Spotify,43,203.26,3.05,43,203.26,70.85,100.00%
THB 201.02 - THB 204.21,TCC Group,6,203,0.26,4,203.35,64.97,66.67%
THB 201.02 - THB 204.21,Telenor Group,3,202.3,0.19,3,202.3,63.82,100.00%
THB 201.02 - THB 204.21,TopValue,1,201.73,0,0,0,0,0.00%
THB 201.02 - THB 204.21,traveloka.com,1,202.17,0.06,1,202.17,63.82,100.00%
THB 201.02 - THB 204.21,TRUE,10,202.23,0.48,7,202.2,67.86,70.00%
THB 201.02 - THB 204.21,Tune Group,38,203,2.41,38,203,63.55,100.00%
THB 201.02 - THB 204.21,TV Direct,1,201.21,0.06,1,201.21,63.82,100.00%
THB 201.02 - THB 204.21,Unclassified advertisers,31,202.49,1.4,22,202.48,63.42,70.97%
THB 201.02 - THB 204.21,Under Armour,2,202.46,0,0,0,0,0.00%
THB 201.02 - THB 204.21,Vizury Interactive Solutions,4,202.04,0.36,4,202.04,89.97,100.00%
THB 204.21 - THB 207.41,Aekyung Group,1,206.32,0.06,1,206.32,63.82,100.00%
THB 204.21 - THB 207.41,Air France-KLM Group,1,206.58,0,0,0,0,0.00%
THB 204.21 - THB 207.41,Booking Holdings,1,204.76,0.06,1,204.76,63.82,100.00%
THB 204.21 - THB 207.41,Central Group,4,205.24,0.26,4,205.24,63.82,100.00%
THB 204.21 - THB 207.41,Fast Retailing,1,206.73,0,1,206.73,0,100.00%
THB 204.21 - THB 207.41,Government Of Qatar,1,205.04,0.06,1,205.04,63.82,100.00%
THB 204.21 - THB 207.41,Hotels Combined,3,205.17,0.19,3,205.17,63.82,100.00%
THB 204.21 - THB 207.41,JD.com,2,205.04,0.13,2,205.04,63.82,100.00%
THB 204.21 - THB 207.41,Krungsri Bank,2,205.28,0.06,1,206.32,63.82,50.00%
THB 204.21 - THB 207.41,Netflix,200,205.83,11.56,195,205.83,59.28,97.50%
THB 204.21 - THB 207.41,Pomelo,2,205.62,0.13,2,205.62,63.82,100.00%
THB 204.21 - THB 207.41,Shutterstock,3,206.51,0.19,3,206.51,63.82,100.00%
THB 204.21 - THB 207.41,TCC Group,5,206.19,0.26,4,206.45,63.82,80.00%
THB 204.21 - THB 207.41,Telenor Group,7,206.22,0.45,7,206.22,63.82,100.00%
THB 204.21 - THB 207.41,TopValue,1,206.93,0,0,0,0,0.00%
THB 204.21 - THB 207.41,traveloka.com,2,205.92,0.13,2,205.92,63.82,100.00%
THB 204.21 - THB 207.41,TripAdvisor Group,3,206.32,0.2,3,206.32,66.28,100.00%
THB 204.21 - THB 207.41,TRUE,5,204.97,0.17,3,204.95,57.95,60.00%
THB 204.21 - THB 207.41,Tune Group,26,205.66,1.59,22,205.8,72.21,84.62%
THB 204.21 - THB 207.41,TV Direct,2,205.32,0.13,2,205.32,63.82,100.00%
THB 204.21 - THB 207.41,Unclassified advertisers,21,205.58,0.97,16,205.49,60.55,76.19%
THB 204.21 - THB 207.41,Under Armour,3,206.21,0.13,2,206.35,63.82,66.67%
THB 204.21 - THB 207.41,Vizury Interactive Solutions,3,205.27,0.19,3,205.27,63.82,100.00%
THB 204.21 - THB 207.41,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),4,205.37,0.26,4,205.37,63.82,100.00%
THB 207.41 - THB 210.60,Accor Group,2,207.5,0,0,0,0,0.00%
THB 207.41 - THB 210.60,Catcha Group,2,209.06,0.06,2,209.06,31.91,100.00%
THB 207.41 - THB 210.60,Central Group,5,209.12,0.32,5,209.12,63.82,100.00%
THB 207.41 - THB 210.60,Cigna,1,210.02,0.06,1,210.02,63.82,100.00%
THB 207.41 - THB 210.60,Fast Retailing,1,210.34,0.06,1,210.34,63.82,100.00%
THB 207.41 - THB 210.60,General Electric Company,1,209.57,0.06,1,209.57,63.82,100.00%
THB 207.41 - THB 210.60,Government Of Qatar,2,208.97,0.13,2,208.97,63.82,100.00%
THB 207.41 - THB 210.60,Hilton Worldwide Group,1,208.55,0.06,1,208.55,63.82,100.00%
THB 207.41 - THB 210.60,Hotels Combined,2,208.09,0.13,2,208.09,63.82,100.00%
THB 207.41 - THB 210.60,Krungsri Bank,2,208.9,0.06,2,208.9,31.91,100.00%
THB 207.41 - THB 210.60,Netflix,205,209.09,11.97,200,209.11,59.84,97.56%
THB 207.41 - THB 210.60,Pomelo,1,208.39,0.06,1,208.39,63.82,100.00%
THB 207.41 - THB 210.60,Shutterstock,2,208.01,0.13,2,208.01,63.82,100.00%
THB 207.41 - THB 210.60,Skyscanner,1,208.52,0.07,1,208.52,71.73,100.00%
THB 207.41 - THB 210.60,Spotify,3,208.36,0.2,3,208.36,66.2,100.00%
THB 207.41 - THB 210.60,TCC Group,5,208.87,0.32,5,208.87,63.82,100.00%
THB 207.41 - THB 210.60,Telenor Group,2,208.35,0.13,2,208.35,63.82,100.00%
THB 207.41 - THB 210.60,TopValue,2,208.57,0,0,0,0,0.00%
THB 207.41 - THB 210.60,TripAdvisor Group,6,208.86,0.24,3,209.1,78.79,50.00%
THB 207.41 - THB 210.60,TRUE,9,208.83,0.72,9,208.83,79.9,100.00%
THB 207.41 - THB 210.60,Tune Group,21,208.97,1.29,21,208.97,61.39,100.00%
THB 207.41 - THB 210.60,TV Direct,1,207.44,0.08,1,207.44,83.47,100.00%
THB 207.41 - THB 210.60,Unclassified advertisers,25,208.68,1.22,20,208.64,60.8,80.00%
THB 207.41 - THB 210.60,Under Armour,3,208.04,0.28,3,208.04,93.94,100.00%
THB 207.41 - THB 210.60,Vizury Interactive Solutions,4,209.13,0.35,4,209.13,88.04,100.00%
THB 207.41 - THB 210.60,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),3,209.18,0.19,3,209.18,63.82,100.00%
THB 210.60 - THB 213.79,BCD Holdings,1,212.16,0.06,1,212.16,63.82,100.00%
THB 210.60 - THB 213.79,Booking Holdings,2,211.71,0.16,2,211.71,78.75,100.00%
THB 210.60 - THB 213.79,Catcha Group,1,211.94,0.06,1,211.94,63.82,100.00%
THB 210.60 - THB 213.79,Central Group,3,212.45,0.19,3,212.45,63.82,100.00%
THB 210.60 - THB 213.79,Fast Retailing,2,211.36,0.13,2,211.36,63.82,100.00%
THB 210.60 - THB 213.79,General Electric Company,1,211.07,0.06,1,211.07,63.82,100.00%
THB 210.60 - THB 213.79,Government Of Qatar,1,211.49,0.06,1,211.49,63.82,100.00%
THB 210.60 - THB 213.79,Hotels Combined,3,211.88,0.26,3,211.88,85.26,100.00%
THB 210.60 - THB 213.79,JD.com,1,213.72,0.06,1,213.72,63.82,100.00%
THB 210.60 - THB 213.79,Krungsri Bank,7,212.05,0.47,7,212.05,66.84,100.00%
THB 210.60 - THB 213.79,Netflix,155,212.28,8.64,150,212.27,57.58,96.77%
THB 210.60 - THB 213.79,Pomelo,1,211.11,0.06,1,211.11,63.82,100.00%
THB 210.60 - THB 213.79,Spotify,158,211.28,10.36,156,211.28,66.41,98.73%
THB 210.60 - THB 213.79,TCC Group,1,213.66,0.06,1,213.66,63.82,100.00%
THB 210.60 - THB 213.79,Telenor Group,1,211.49,0.06,1,211.49,63.82,100.00%
THB 210.60 - THB 213.79,TopValue,1,213.02,0,0,0,0,0.00%
THB 210.60 - THB 213.79,traveloka.com,1,211.23,0.06,1,211.23,63.82,100.00%
THB 210.60 - THB 213.79,TripAdvisor Group,2,212.22,0.06,1,212.32,63.82,50.00%
THB 210.60 - THB 213.79,TRUE,3,212.11,0.07,1,210.82,66.62,33.33%
THB 210.60 - THB 213.79,Tune Group,28,212.34,1.6,25,212.25,63.9,89.29%
THB 210.60 - THB 213.79,Unclassified advertisers,33,212.15,2.18,32,212.2,68.2,96.97%
THB 210.60 - THB 213.79,Under Armour,2,212.1,0.06,1,212.13,63.82,50.00%
THB 210.60 - THB 213.79,Vizury Interactive Solutions,7,212.61,0.41,7,212.61,58.36,100.00%
THB 213.79 - THB 216.98,Dnata Travel UK Ltd,3,214.42,0.26,3,214.42,85,100.00%
THB 213.79 - THB 216.98,Accor Group,1,214.11,0,1,214.11,0,100.00%
THB 213.79 - THB 216.98,BCD Holdings,1,214.2,0.06,1,214.2,63.82,100.00%
THB 213.79 - THB 216.98,Catcha Group,2,215.96,0.09,2,215.96,44.29,100.00%
THB 213.79 - THB 216.98,Central Group,4,215.76,0.51,4,215.76,128.14,100.00%
THB 213.79 - THB 216.98,Fast Retailing,1,216.18,0.07,1,216.18,67.65,100.00%
THB 213.79 - THB 216.98,General Electric Company,2,215.86,0.15,2,215.86,76.2,100.00%
THB 213.79 - THB 216.98,Government Of Qatar,1,214.42,0.06,1,214.42,63.82,100.00%
THB 213.79 - THB 216.98,Hotels Combined,1,214.74,0.06,1,214.74,63.82,100.00%
THB 213.79 - THB 216.98,Krungsri Bank,1,214.9,0.06,1,214.9,63.82,100.00%
THB 213.79 - THB 216.98,Las Vegas Sands,1,216.34,0.1,1,216.34,99.04,100.00%
THB 213.79 - THB 216.98,Netflix,152,215.33,9.02,152,215.33,59.35,100.00%
THB 213.79 - THB 216.98,Pomelo,1,214.36,0,0,0,0,0.00%
THB 213.79 - THB 216.98,Rocket Internet,1,215.7,0.06,1,215.7,63.82,100.00%
THB 213.79 - THB 216.98,Skyscanner,1,215.25,0.07,1,215.25,73.01,100.00%
THB 213.79 - THB 216.98,Spotify,24,216.34,1.21,24,216.34,50.52,100.00%
THB 213.79 - THB 216.98,TCC Group,3,216.46,0.19,3,216.46,63.82,100.00%
THB 213.79 - THB 216.98,Telenor Group,2,214.82,0.13,2,214.82,63.82,100.00%
THB 213.79 - THB 216.98,TopValue,1,216.85,0.06,1,216.85,63.82,100.00%
THB 213.79 - THB 216.98,traveloka.com,2,215.92,0.13,2,215.92,63.82,100.00%
THB 213.79 - THB 216.98,TripAdvisor Group,2,215.7,0.13,2,215.7,63.82,100.00%
THB 213.79 - THB 216.98,TRUE,4,215.06,0.22,4,215.06,55.71,100.00%
THB 213.79 - THB 216.98,Tune Group,29,215.35,1.83,29,215.35,62.99,100.00%
THB 213.79 - THB 216.98,Unclassified advertisers,25,215.37,1.35,20,215.32,67.55,80.00%
THB 213.79 - THB 216.98,Under Armour,2,214.54,0.13,2,214.54,63.82,100.00%
THB 213.79 - THB 216.98,Vizury Interactive Solutions,9,214.96,0.62,9,214.96,68.43,100.00%
THB 213.79 - THB 216.98,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),2,216.12,0.13,2,216.12,63.82,100.00%
THB 216.98 - THB 220.17,Accor Group,1,218.41,0.06,1,218.41,63.82,100.00%
THB 216.98 - THB 220.17,Booking Holdings,2,218.65,0.14,2,218.65,72.11,100.00%
THB 216.98 - THB 220.17,Central Group,3,218.18,0.19,3,218.18,63.82,100.00%
THB 216.98 - THB 220.17,Fast Retailing,2,219.28,0.13,2,219.28,63.82,100.00%
THB 216.98 - THB 220.17,General Electric Company,1,218.54,0.06,1,218.54,63.82,100.00%
THB 216.98 - THB 220.17,Government Of Qatar,2,217.84,0.13,2,217.84,63.82,100.00%
THB 216.98 - THB 220.17,Hongkong & Shanghai Hotels,5,219.85,0.38,5,219.85,75.71,100.00%
THB 216.98 - THB 220.17,Hotels Combined,1,218.19,0.08,1,218.19,83.73,100.00%
THB 216.98 - THB 220.17,IG,1,217.58,0.06,1,217.58,63.82,100.00%
THB 216.98 - THB 220.17,Krungsri Bank,2,218.09,0.13,2,218.09,63.82,100.00%
THB 216.98 - THB 220.17,Netflix,143,218.63,8.6,140,218.63,61.42,97.90%
THB 216.98 - THB 220.17,Pomelo,1,218.67,0.06,1,218.67,63.82,100.00%
THB 216.98 - THB 220.17,Shutterstock,1,218.76,0.06,1,218.76,63.82,100.00%
THB 216.98 - THB 220.17,TCC Group,7,218.59,0.33,5,218.04,66.06,71.43%
THB 216.98 - THB 220.17,Telenor Group,5,218.68,0.32,5,218.68,63.82,100.00%
THB 216.98 - THB 220.17,TopValue,1,218.67,0,0,0,0,0.00%
THB 216.98 - THB 220.17,traveloka.com,2,218.19,0.1,2,218.19,51.18,100.00%
THB 216.98 - THB 220.17,TripAdvisor Group,1,217.78,0.06,1,217.78,63.82,100.00%
THB 216.98 - THB 220.17,TRUE,4,218.71,0.13,2,218.65,64.97,50.00%
THB 216.98 - THB 220.17,Tune Group,32,218.69,2.01,31,218.71,64.9,96.88%
THB 216.98 - THB 220.17,TV Direct,2,219.35,0.13,2,219.35,63.82,100.00%
THB 216.98 - THB 220.17,Unclassified advertisers,28,218.33,1.49,24,218.36,62.1,85.71%
THB 216.98 - THB 220.17,Vizury Interactive Solutions,3,218.48,0.13,3,218.48,44.64,100.00%
THB 220.17 - THB 223.36,Accor Group,1,222.43,0.06,1,222.43,63.82,100.00%
THB 220.17 - THB 223.36,Booking Holdings,1,223.3,0.06,1,223.3,63.82,100.00%
THB 220.17 - THB 223.36,Catcha Group,2,222.88,0.13,2,222.88,63.82,100.00%
THB 220.17 - THB 223.36,Central Group,6,221.97,0.47,6,221.97,78.03,100.00%
THB 220.17 - THB 223.36,General Electric Company,1,222.75,0.06,1,222.75,63.82,100.00%
THB 220.17 - THB 223.36,Government Of Qatar,1,222.98,0.06,1,222.98,63.82,100.00%
THB 220.17 - THB 223.36,Hotels Combined,1,221.35,0.06,1,221.35,63.82,100.00%
THB 220.17 - THB 223.36,Krungsri Bank,6,222.19,0.39,6,222.19,65.18,100.00%
THB 220.17 - THB 223.36,Netflix,125,221.61,7.74,124,221.6,62.45,99.20%
THB 220.17 - THB 223.36,Pomelo,1,222.94,0.06,1,222.94,63.82,100.00%
THB 220.17 - THB 223.36,Rocket Internet,1,222.85,0.06,1,222.85,63.82,100.00%
THB 220.17 - THB 223.36,Shutterstock,1,222.31,0.06,1,222.31,63.82,100.00%
THB 220.17 - THB 223.36,TCC Group,4,220.82,0.13,4,220.82,31.91,100.00%
THB 220.17 - THB 223.36,Telenor Group,2,221.73,0.13,2,221.73,63.82,100.00%
THB 220.17 - THB 223.36,The Walt Disney Company,5,223.33,0.19,3,223.33,63.83,60.00%
THB 220.17 - THB 223.36,TopValue,2,221.54,0.13,2,221.54,63.82,100.00%
THB 220.17 - THB 223.36,traveloka.com,2,221.21,0.13,2,221.21,63.82,100.00%
THB 220.17 - THB 223.36,TripAdvisor Group,4,220.79,0.24,3,220.98,78.79,75.00%
THB 220.17 - THB 223.36,TRUE,2,221.54,0.13,2,221.54,63.82,100.00%
THB 220.17 - THB 223.36,Tune Group,59,221.59,3.78,59,221.59,64.03,100.00%
THB 220.17 - THB 223.36,TV Direct,2,222.53,0.13,2,222.53,63.82,100.00%
THB 220.17 - THB 223.36,Unclassified advertisers,27,221.95,1.58,25,221.87,63.04,92.59%
THB 220.17 - THB 223.36,Under Armour,4,221.55,0.19,3,221.34,63.82,75.00%
THB 220.17 - THB 223.36,Vizury Interactive Solutions,4,221.47,0.24,3,221.61,80.59,75.00%
THB 220.17 - THB 223.36,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),2,221.8,0.13,2,221.8,63.82,100.00%
THB 223.36 - THB 226.55,Accor Group,2,224.46,0.13,2,224.46,63.82,100.00%
THB 223.36 - THB 226.55,Catcha Group,1,223.84,0.09,1,223.84,89.34,100.00%
THB 223.36 - THB 226.55,Central Group,4,224.92,0.39,4,224.92,96.62,100.00%
THB 223.36 - THB 226.55,Hotels Combined,1,224.67,0,1,224.67,0,100.00%
THB 223.36 - THB 226.55,IG,2,224.51,0.13,2,224.51,63.82,100.00%
THB 223.36 - THB 226.55,Krungsri Bank,1,225.24,0.06,1,225.24,63.82,100.00%
THB 223.36 - THB 226.55,Netflix,98,225.05,5.49,92,225.07,59.65,93.88%
THB 223.36 - THB 226.55,Pomelo,1,225.11,0.06,1,225.11,63.82,100.00%
THB 223.36 - THB 226.55,Rocket Internet,2,224.09,0.13,2,224.09,63.82,100.00%
THB 223.36 - THB 226.55,TCC Group,4,224.83,0.27,4,224.83,68.48,100.00%
THB 223.36 - THB 226.55,Telenor Group,3,225.24,0.19,3,225.24,63.82,100.00%
THB 223.36 - THB 226.55,The Broadway League,1,223.36,0.06,1,223.36,63.82,100.00%
THB 223.36 - THB 226.55,TripAdvisor Group,1,225.47,0.06,1,225.47,63.82,100.00%
THB 223.36 - THB 226.55,TRUE,5,224.52,0.26,2,224.43,128.02,40.00%
THB 223.36 - THB 226.55,Tune Group,129,223.8,9.17,123,223.79,74.54,95.35%
THB 223.36 - THB 226.55,Unclassified advertisers,26,224.73,1.82,25,224.7,72.86,96.15%
THB 223.36 - THB 226.55,Under Armour,1,223.58,0.06,1,223.58,63.82,100.00%
THB 223.36 - THB 226.55,Vizury Interactive Solutions,7,224.73,0.45,7,224.73,63.82,100.00%
THB 223.36 - THB 226.55,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),1,225.24,0.06,1,225.24,63.82,100.00%
THB 226.55 - THB 229.74,Accor Group,1,228.66,0.06,1,228.66,63.82,100.00%
THB 226.55 - THB 229.74,Air France-KLM Group,1,227.51,0.06,1,227.51,63.82,100.00%
THB 226.55 - THB 229.74,Booking Holdings,1,227.03,0.1,1,227.03,99.81,100.00%
THB 226.55 - THB 229.74,Central Group,6,228.79,0.38,6,228.79,63.82,100.00%
THB 226.55 - THB 229.74,Fast Retailing,1,227.38,0.06,1,227.38,63.82,100.00%
THB 226.55 - THB 229.74,Hotels Combined,2,228.91,0.15,2,228.91,73.77,100.00%
THB 226.55 - THB 229.74,JD.com,3,227.44,0.13,2,227.87,63.82,66.67%
THB 226.55 - THB 229.74,Krungsri Bank,7,227.6,0.47,7,227.6,67.03,100.00%
THB 226.55 - THB 229.74,Marina Bay Sands,1,229.55,0,0,0,0,0.00%
THB 226.55 - THB 229.74,Netflix,118,228,7.23,116,228.01,62.32,98.31%
THB 226.55 - THB 229.74,ONYX Hospitality Group,8,226.55,0.51,8,226.55,64.36,100.00%
THB 226.55 - THB 229.74,Shutterstock,1,228.34,0.06,1,228.34,63.82,100.00%
THB 226.55 - THB 229.74,TCC Group,6,228,0.36,5,227.69,72.29,83.33%
THB 226.55 - THB 229.74,Telenor Group,2,227.89,0.13,2,227.89,63.82,100.00%
THB 226.55 - THB 229.74,TopValue,1,228.5,0.1,1,228.5,102.87,100.00%
THB 226.55 - THB 229.74,traveloka.com,2,227.65,0.13,2,227.65,63.82,100.00%
THB 226.55 - THB 229.74,TripAdvisor Group,4,228.42,0.26,4,228.42,63.82,100.00%
THB 226.55 - THB 229.74,TRUE,3,226.98,0.06,2,226.82,31.91,66.67%
THB 226.55 - THB 229.74,Tune Group,9,227.67,0.59,9,227.67,65.58,100.00%
THB 226.55 - THB 229.74,TV Direct,2,228.35,0.13,2,228.35,63.82,100.00%
THB 226.55 - THB 229.74,Unclassified advertisers,20,227.94,1.23,18,227.96,68.47,90.00%
THB 226.55 - THB 229.74,Under Armour,1,227.79,0.06,1,227.79,63.82,100.00%
THB 226.55 - THB 229.74,Vizury Interactive Solutions,5,228.43,0.35,5,228.43,70.28,100.00%
THB 229.74 - THB 232.93,Accor Group,2,231.22,0.13,2,231.22,63.82,100.00%
THB 229.74 - THB 232.93,Central Group,1,232.8,0.06,1,232.8,63.82,100.00%
THB 229.74 - THB 232.93,Fast Retailing,3,231.76,0.19,3,231.76,63.82,100.00%
THB 229.74 - THB 232.93,General Electric Company,3,229.89,0.2,3,229.89,66.2,100.00%
THB 229.74 - THB 232.93,JD.com,1,230.03,0.06,1,230.03,63.82,100.00%
THB 229.74 - THB 232.93,Krungsri Bank,2,232.52,0.13,2,232.52,63.82,100.00%
THB 229.74 - THB 232.93,Netflix,111,231.23,6.31,108,231.24,58.45,97.30%
THB 229.74 - THB 232.93,Pomelo,1,231.43,0.06,1,231.43,63.82,100.00%
THB 229.74 - THB 232.93,Rocket Internet,2,231.19,0.13,2,231.19,63.82,100.00%
THB 229.74 - THB 232.93,TCC Group,4,231.89,0.19,3,231.95,63.82,75.00%
THB 229.74 - THB 232.93,Telenor Group,3,231.76,0.19,3,231.76,63.82,100.00%
THB 229.74 - THB 232.93,traveloka.com,2,231.85,0.13,2,231.85,65.48,100.00%
THB 229.74 - THB 232.93,TripAdvisor Group,1,232.26,0,0,0,0,0.00%
THB 229.74 - THB 232.93,TRUE,5,231.04,0.31,4,230.78,77.67,80.00%
THB 229.74 - THB 232.93,Tune Group,23,231.81,1.31,21,231.75,62.25,91.30%
THB 229.74 - THB 232.93,Unclassified advertisers,36,231.35,2.04,32,231.27,63.88,88.89%
THB 229.74 - THB 232.93,Under Armour,3,230.16,0.06,1,229.84,63.82,33.33%
THB 229.74 - THB 232.93,Vizury Interactive Solutions,6,231.29,0.35,5,231.16,70.36,83.33%
THB 232.93 - THB 236.12,Booking Holdings,1,233.28,0.06,1,233.28,63.82,100.00%
THB 232.93 - THB 236.12,Central Group,3,235.04,0.25,3,235.04,83.47,100.00%
THB 232.93 - THB 236.12,Fast Retailing,1,233.63,0,1,233.63,0,100.00%
THB 232.93 - THB 236.12,General Electric Company,2,233.83,0.13,2,233.83,63.82,100.00%
THB 232.93 - THB 236.12,Government Of Qatar,1,233.86,0.06,1,233.86,63.82,100.00%
THB 232.93 - THB 236.12,Hotels Combined,1,235.39,0,0,0,0,0.00%
THB 232.93 - THB 236.12,JD.com,1,234.59,0.06,1,234.59,63.82,100.00%
THB 232.93 - THB 236.12,Krungsri Bank,1,233.38,0.06,1,233.38,63.82,100.00%
THB 232.93 - THB 236.12,Netflix,116,234.35,6.66,114,234.34,58.46,98.28%
THB 232.93 - THB 236.12,Pomelo,2,234.83,0.13,2,234.83,63.82,100.00%
THB 232.93 - THB 236.12,TCC Group,4,234.49,0.21,3,234.58,70.88,75.00%
THB 232.93 - THB 236.12,Telenor Group,2,234.02,0.06,1,234.78,63.82,50.00%
THB 232.93 - THB 236.12,TopValue,1,233.16,0,1,233.16,0,100.00%
THB 232.93 - THB 236.12,TripAdvisor Group,1,235.23,0.06,1,235.23,63.82,100.00%
THB 232.93 - THB 236.12,TRUE,6,234.48,0.26,4,234.51,63.82,66.67%
THB 232.93 - THB 236.12,Tune Group,30,234.27,1.91,29,234.21,65.72,96.67%
THB 232.93 - THB 236.12,TV Direct,2,234.32,0.13,2,234.32,63.82,100.00%
THB 232.93 - THB 236.12,Unclassified advertisers,19,234.59,1.03,17,234.7,60.8,89.47%
THB 232.93 - THB 236.12,Under Armour,2,233.08,0.13,2,233.08,63.82,100.00%
THB 232.93 - THB 236.12,Vizury Interactive Solutions,2,234.99,0.18,2,234.99,88.27,100.00%
THB 236.12 - THB 239.31,Booking Holdings,1,238.48,0.07,1,238.48,69.94,100.00%
THB 236.12 - THB 239.31,Central Group,5,237.9,0.43,5,237.9,85.62,100.00%
THB 236.12 - THB 239.31,Government Of Qatar,1,239.03,0.06,1,239.03,63.82,100.00%
THB 236.12 - THB 239.31,Hotels Combined,2,237.46,0.18,2,237.46,91.64,100.00%
THB 236.12 - THB 239.31,Netflix,83,237.72,4.72,80,237.71,59.03,96.39%
THB 236.12 - THB 239.31,Pomelo,1,237.27,0.06,1,237.27,63.82,100.00%
THB 236.12 - THB 239.31,SurfStitch Group,1,236.7,0.06,1,236.7,63.82,100.00%
THB 236.12 - THB 239.31,TCC Group,4,237.07,0.26,4,237.07,63.82,100.00%
THB 236.12 - THB 239.31,Telenor Group,3,237.49,0.13,2,237.69,63.82,66.67%
THB 236.12 - THB 239.31,TopValue,1,238.55,0.16,1,238.55,155.71,100.00%
THB 236.12 - THB 239.31,traveloka.com,2,237.45,0.13,2,237.45,63.82,100.00%
THB 236.12 - THB 239.31,TripAdvisor Group,3,238.23,0.19,3,238.23,63.82,100.00%
THB 236.12 - THB 239.31,TRUE,5,237.73,0.24,3,238.28,80.32,60.00%
THB 236.12 - THB 239.31,Tune Group,28,237.66,1.74,28,237.66,61.98,100.00%
THB 236.12 - THB 239.31,TV Direct,1,238.99,0.06,1,238.99,63.82,100.00%
THB 236.12 - THB 239.31,Unclassified advertisers,23,237.87,1.5,22,237.87,68.03,95.65%
THB 236.12 - THB 239.31,Under Armour,2,236.54,0.18,2,236.54,89.6,100.00%
THB 236.12 - THB 239.31,Vizury Interactive Solutions,7,237.35,0.5,7,237.35,71.69,100.00%
THB 239.31 - THB 242.50,Air France-KLM Group,1,239.95,0.12,1,239.95,123.58,100.00%
THB 239.31 - THB 242.50,BCD Holdings,1,239.6,0,0,0,0,0.00%
THB 239.31 - THB 242.50,Central Group,5,240.88,0.46,4,241.01,113.91,80.00%
THB 239.31 - THB 242.50,Fast Retailing,2,242.14,0.13,2,242.14,63.82,100.00%
THB 239.31 - THB 242.50,Government Of Qatar,1,240.46,0.06,1,240.46,63.82,100.00%
THB 239.31 - THB 242.50,Hotels Combined,1,241.45,0.06,1,241.45,63.82,100.00%
THB 239.31 - THB 242.50,Netflix,103,240.83,6.13,103,240.83,59.48,100.00%
THB 239.31 - THB 242.50,Pomelo,1,239.98,0.06,1,239.98,63.82,100.00%
THB 239.31 - THB 242.50,Shutterstock,1,241.77,0.06,1,241.77,63.82,100.00%
THB 239.31 - THB 242.50,TCC Group,3,241.55,0.19,3,241.55,63.82,100.00%
THB 239.31 - THB 242.50,TopValue,3,239.81,0.26,2,240.02,127.76,66.67%
THB 239.31 - THB 242.50,TripAdvisor Group,1,242.28,0.06,1,242.28,63.82,100.00%
THB 239.31 - THB 242.50,TRUE,3,240.49,0.23,2,241,114.36,66.67%
THB 239.31 - THB 242.50,Tune Group,22,241.11,1.41,22,241.11,63.98,100.00%
THB 239.31 - THB 242.50,TV Direct,3,240.69,0.19,3,240.69,63.82,100.00%
THB 239.31 - THB 242.50,Unclassified advertisers,24,240.72,1.73,22,240.76,78.67,91.67%
THB 239.31 - THB 242.50,Under Armour,2,240.67,0.08,1,240.62,84.49,50.00%
THB 239.31 - THB 242.50,Vizury Interactive Solutions,3,241.17,0.13,2,240.64,63.82,66.67%
THB 239.31 - THB 242.50,บริษัท เกรียงกมล2009 จำกัด (สาขา 1),1,239.44,0.06,1,239.44,63.82,100.00%
THB 242.50 - THB 245.70,Catcha Group,1,242.98,0.06,1,242.98,63.82,100.00%
THB 242.50 - THB 245.70,Central Group,4,243.44,0.43,4,243.44,107.72,100.00%
THB 242.50 - THB 245.70,IG,1,245.44,0.06,1,245.44,63.82,100.00%
THB 242.50 - THB 245.70,"Informations Systems Audit & Control Assoc, Inc",1,242.76,0,0,0,0,0.00%
THB 242.50 - THB 245.70,JD.com,1,243.01,0.06,1,243.01,63.82,100.00%
